x;y;z;au_ppm;lenau;cu_pct;lencu;as_ppm;lenas;lit;mnz;alt;dhid
23321.402;33054.818;3972.5;0.398;5;0.686;5;30.616;5;30;4;200;86
23321.372;33054.814;3967.5;0.399;5;0.56;5;22.692;5;30;4;200;86
23321.345;33054.81;3962.5;0.401;5;0.563;5;29.307;5;30;4;200;86
23321.317;33054.805;3957.5;0.43;5;0.596;5;156.075;5;30;4;200;86
23321.284;33054.8;3952.5;0.492;5;0.679;5;40.614;5;30;4;200;86
23321.242;33054.798;3947.5;0.559;5;0.688;5;23.307;5;30;4;200;86
23321.189;33054.805;3942.5;0.487;5;0.576;5;24;5;30;5;200;86
23321.128;33054.829;3937.5;0.445;5.001;0.519;5.001;25.39;5.001;30;5;200;86
23321.074;33054.879;3932.5;0.429;5.001;0.551;5.001;30.608;5.001;30;5;200;86
23321.029;33054.952;3927.5;0.56;5.001;0.694;5.001;22.698;5.001;30;5;200;86
23320.985;33055.039;3922.5;0.439;5.001;0.536;5.001;21.301;5.001;30;5;200;86
23320.943;33055.138;3917.5;0.647;5.001;0.693;5.001;23.999;5.001;30;5;200;86
23320.914;33055.253;3912.5;0.652;5.002;0.688;5.002;23.999;5.002;30;5;200;86
23320.901;33055.377;3907.5;0.528;5.002;0.561;5.002;26.707;5.002;30;5;200;86
23320.894;33055.496;3902.678;0.427;4.645;0.49;4.645;30;4.645;30;5;200;86
23320.891;33055.556;3900.178;0.312;0.356;0.213;0.356;30;0.356;40;5;200;86
23320.887;33055.62;3897.5;0.262;5.001;0.193;5.001;26.001;5.001;40;5;200;86
23320.881;33055.736;3892.5;0.201;5.001;0.205;5.001;77.987;5.001;40;5;200;86
23320.877;33055.85;3887.5;0.287;5.001;0.201;5.001;36.719;5.001;40;5;200;86
23320.877;33055.963;3882.5;0.451;5.001;0.339;5.001;27.28;5.001;40;5;200;86
23320.879;33056.074;3877.5;0.439;5.001;0.294;5.001;26.001;5.001;40;5;200;86
23320.886;33056.182;3872.5;0.843;5.001;1.49;5.001;85.987;5.001;40;5;200;86
23320.892;33056.254;3869.182;1.365;1.636;1.105;1.636;30;1.636;40;4;200;86
23320.898;33056.307;3866.682;1.065;3.365;0.984;3.365;41.888;3.365;30;4;200;86
23320.91;33056.394;3862.5;1.135;5.001;1.001;5.001;25.269;5.001;30;4;200;86
23320.901;33056.488;3857.5;0.932;5.001;0.794;5.001;29.466;5.001;30;4;200;86
23320.847;33056.542;3852.5;1.136;5.001;0.829;5.001;40;5.001;30;5;200;86
23320.773;33056.55;3847.5;0.907;5.001;0.775;5.001;29.265;5.001;30;5;200;86
23320.715;33056.544;3842.5;1.221;5;1.008;5;51.473;5;30;5;200;86
23320.673;33056.541;3837.5;1.305;5;0.866;5;46;5;30;5;200;86
23320.631;33056.539;3832.5;1.219;5;0.773;5;52.524;5;30;5;200;86
23320.583;33056.541;3827.5;1.198;5;0.879;5;35.476;5;30;5;200;86
23320.53;33056.546;3822.5;1.085;5;0.804;5;42.739;5;30;5;200;86
23320.475;33056.554;3817.5;0.858;5;0.739;5;264.424;5;30;5;200;86
23320.434;33056.563;3813.685;0.892;2.63;0.805;2.63;256.871;2.63;30;5;200;86
23320.409;33056.569;3811.185;1.044;2.37;0.99;2.37;127.509;2.37;40;5;200;86
23320.37;33056.581;3807.5;0.687;5;0.64;5;65.481;5;40;5;200;86
23320.309;33056.602;3802.5;0.471;5.001;0.373;5.001;49.036;5.001;40;5;200;86
23320.238;33056.634;3797.5;0.487;5.001;0.531;5.001;70.739;5.001;40;5;300;86
23320.162;33056.678;3792.5;0.504;5.001;0.383;5.001;49.255;5.001;40;5;300;86
23320.096;33056.744;3787.5;0.412;5.001;0.333;5.001;42.746;5.001;40;5;300;86
23320.069;33056.836;3782.5;1.142;5.001;0.733;5.001;41.253;5.001;40;5;300;86
23320.078;33056.925;3778.188;1.398;3.625;0.854;3.625;73.1;3.625;40;5;300;86
23320.091;33056.978;3775.688;1.62;1.376;0.912;1.376;40;1.376;30;5;300;86
23320.112;33057.048;3772.5;1.432;5.001;0.967;5.001;55.996;5.001;30;5;300;86
23320.147;33057.156;3767.5;1.216;5.001;0.8;5.001;40;5.001;30;5;300;86
23320.186;33057.261;3762.5;1.378;5.001;0.954;5.001;84.749;5.001;30;5;300;86
23320.227;33057.36;3757.5;1.109;5.001;1.102;5.001;241.004;5.001;30;5;300;86
23320.251;33057.414;3754.69;1.225;0.619;1.19;0.619;90;0.619;30;5;300;86
23320.274;33057.458;3752.19;1.602;4.382;0.979;4.382;57.387;4.382;40;5;300;86
23320.319;33057.535;3747.5;0.789;5.001;0.516;5.001;28.765;5.001;40;5;300;86
23320.367;33057.609;3742.5;0.414;5.001;0.412;5.001;22.469;5.001;40;5;300;86
23320.417;33057.676;3737.5;0.259;5.001;0.236;5.001;35.07;5.001;40;5;300;86
23320.466;33057.74;3732.5;0.269;5.001;0.233;5.001;29.696;5.001;40;5;300;86
23320.515;33057.802;3727.5;0.265;5.001;0.241;5.001;23.23;5.001;40;5;300;86
23320.566;33057.864;3722.5;0.332;5.001;0.273;5.001;27.999;5.001;40;5;300;86
23320.619;33057.927;3717.5;0.657;5.001;0.605;5.001;23.999;5.001;40;5;300;86
23320.675;33057.991;3712.5;0.684;5.001;0.593;5.001;28.773;5.001;40;5;300;86
23320.731;33058.054;3707.5;0.563;5.001;0.525;5.001;23.225;5.001;40;5;300;86
23320.79;33058.115;3702.5;0.608;5.001;0.592;5.001;35.998;5.001;40;5;300;86
23320.829;33058.174;3697.5;0.415;5.001;0.336;5.001;24;5.001;40;5;300;86
23320.822;33058.214;3692.5;0.367;5;0.335;5;24.779;5;40;5;300;86
23320.788;33058.231;3687.5;0.383;5;0.31;5;23.221;5;40;5;300;86
23320.754;33058.245;3682.5;0.739;5;0.538;5;20;5;40;5;300;86
23320.719;33058.259;3677.5;0.41;5;0.35;5;20;5;40;5;300;86
23320.701;33058.266;3674.995;0.385;0.01;0.348;0.01;20;0.01;40;5;300;86
23141.632;32999.212;4126.173;-99;0;-99;0;-99;0;100;100;100;87
23142.131;33000.087;4123.294;-99;0;-99;0;-99;0;100;100;100;87
23142.561;33000.839;4120.794;0.017;1.68;0.008;1.68;60;1.68;20;2;400;87
23143.118;33001.815;4117.5;0.011;5.281;0.01;5.281;92.538;5.281;20;2;400;87
23143.952;33003.274;4112.5;0.006;5.27;0.016;5.27;153.859;5.27;20;2;400;87
23144.771;33004.705;4107.5;0.011;5.26;0.013;5.26;96.803;5.26;20;2;400;87
23145.579;33006.118;4102.5;0.026;5.256;0.007;5.256;61.61;5.256;20;2;400;87
23146.378;33007.521;4097.5;0.024;5.252;0.01;5.252;85.796;5.252;20;2;400;87
23147.169;33008.914;4092.5;0.059;5.248;0.032;5.248;119.053;5.248;20;2;400;87
23147.953;33010.298;4087.5;0.066;5.246;0.017;5.246;116.381;5.246;20;2;400;87
23148.735;33011.675;4082.5;0.089;5.244;0.025;5.244;271.277;5.244;20;2;400;87
23149.517;33013.047;4077.5;0.041;5.243;0.009;5.243;100.367;5.243;20;2;400;87
23150.297;33014.413;4072.5;0.034;5.241;0.007;5.241;58.243;5.241;20;2;400;87
23151.077;33015.775;4067.5;0.04;5.24;0.005;5.24;49.389;5.24;20;2;400;87
23151.855;33017.133;4062.5;0.058;5.239;0.006;5.239;38.547;5.239;20;2;400;87
23152.63;33018.489;4057.5;0.058;5.238;0.01;5.238;58.055;5.238;20;2;400;87
23153.402;33019.842;4052.5;0.092;5.237;0.023;5.237;56.177;5.237;20;2;400;87
23154.174;33021.191;4047.5;0.057;5.236;0.041;5.236;11.809;5.236;20;2;400;87
23154.947;33022.536;4042.5;0.09;5.235;0.039;5.235;30.029;5.235;20;2;400;87
23155.723;33023.876;4037.5;0.088;5.234;0.041;5.234;47.555;5.234;20;2;400;87
23156.501;33025.211;4032.5;0.082;5.233;0.031;5.233;58.395;5.233;20;2;400;87
23157.278;33026.539;4027.5;0.121;5.23;0.019;5.23;34.837;5.23;20;2;400;87
23158.047;33027.859;4022.5;0.106;5.227;0.021;5.227;48.52;5.227;20;2;400;87
23158.81;33029.172;4017.5;0.07;5.224;0.023;5.224;33.829;5.224;20;2;400;87
23159.566;33030.477;4012.5;0.079;5.221;0.014;5.221;38.518;5.221;20;2;400;87
23160.318;33031.778;4007.5;0.157;5.221;0.013;5.221;40.636;5.221;20;2;400;87
23161.069;33033.078;4002.5;0.098;5.22;0.021;5.22;30;5.22;20;2;400;87
23161.82;33034.377;3997.5;0.132;5.22;0.044;5.22;50.638;5.22;20;2;400;87
23162.569;33035.675;3992.5;0.084;5.219;0.022;5.219;36.168;5.219;20;2;400;87
23163.317;33036.969;3987.5;0.053;5.218;0.029;5.218;40.807;5.218;20;2;400;87
23164.064;33038.26;3982.5;0.08;5.217;0.022;5.217;34.54;5.217;20;2;400;87
23164.81;33039.546;3977.5;0.11;5.216;0.023;5.216;36.985;5.216;20;2;400;87
23165.556;33040.829;3972.5;0.048;5.215;0.02;5.215;41.646;5.215;20;2;400;87
23166.303;33042.11;3967.5;0.048;5.215;0.02;5.215;30.826;5.215;20;2;400;87
23167.052;33043.39;3962.5;0.068;5.215;0.029;5.215;48.637;5.215;20;2;400;87
23167.803;33044.669;3957.5;0.071;5.215;0.018;5.215;78.207;5.215;20;2;400;87
23168.557;33045.943;3952.5;0.075;5.214;0.014;5.214;42.868;5.214;20;2;400;87
23169.313;33047.206;3947.5;0.052;5.211;0.027;5.211;36.162;5.211;20;2;400;87
23170.072;33048.456;3942.5;0.071;5.208;0.048;5.208;35.896;5.208;20;2;400;87
23170.834;33049.694;3937.5;0.059;5.206;0.062;5.206;50.583;5.206;20;2;400;87
23171.6;33050.923;3932.5;0.056;5.206;0.181;5.206;39.099;5.206;20;2;400;87
23172.371;33052.152;3927.5;0.072;5.207;0.326;5.207;20;5.207;20;4;400;87
23173.147;33053.381;3922.5;0.069;5.208;0.245;5.208;35.219;5.208;20;4;400;87
23173.929;33054.611;3917.5;0.108;5.208;0.396;5.208;160.126;5.208;20;4;400;87
23174.714;33055.838;3912.5;0.071;5.207;0.296;5.207;141.415;5.207;20;4;400;87
23175.503;33057.058;3907.5;0.11;5.206;0.306;5.206;36.229;5.206;20;4;400;87
23176.294;33058.271;3902.5;0.135;5.205;0.256;5.205;22.719;5.205;20;4;400;87
23177.087;33059.476;3897.5;0.092;5.203;0.228;5.203;33.439;5.203;20;4;400;87
23177.881;33060.676;3892.5;0.139;5.202;0.509;5.202;57.286;5.202;20;4;400;87
23178.672;33061.873;3887.5;0.118;5.201;0.314;5.201;33.47;5.201;20;4;400;87
23179.461;33063.066;3882.5;0.128;5.2;0.212;5.2;27.301;5.2;20;4;400;87
23180.248;33064.256;3877.5;0.149;5.199;0.225;5.199;33.093;5.199;20;4;400;87
23181.034;33065.444;3872.5;0.278;5.198;0.33;5.198;39.213;5.198;20;4;400;87
23181.818;33066.629;3867.5;0.227;5.198;0.293;5.198;55.021;5.198;20;4;400;87
23182.601;33067.814;3862.5;0.139;5.197;0.202;5.197;30;5.197;20;4;400;87
23183.384;33068.995;3857.5;0.181;5.197;0.304;5.197;30;5.197;20;4;400;87
23184.165;33070.172;3852.5;0.178;5.195;0.432;5.195;33.428;5.195;20;4;400;87
23184.946;33071.344;3847.5;0.175;5.194;0.367;5.194;45.825;5.194;20;4;400;87
23185.726;33072.509;3842.5;0.161;5.192;0.272;5.192;37.385;5.192;20;4;400;87
23186.507;33073.669;3837.5;0.16;5.191;0.316;5.191;87.158;5.191;20;4;500;87
23187.291;33074.824;3832.5;0.204;5.191;0.323;5.191;34.081;5.191;20;4;500;87
23188.082;33075.976;3827.5;0.225;5.191;0.338;5.191;13.384;5.191;20;4;500;87
23188.878;33077.123;3822.5;0.244;5.191;0.366;5.191;35.648;5.191;20;5;500;87
23189.676;33078.265;3817.5;0.272;5.19;0.389;5.19;42.732;5.19;20;5;500;87
23190.471;33079.402;3812.5;0.305;5.188;0.365;5.188;332.777;5.188;20;5;500;87
23191.263;33080.532;3807.5;0.298;5.186;0.341;5.186;42.287;5.186;20;5;500;87
23192.051;33081.657;3802.5;0.274;5.184;0.396;5.184;42.901;5.184;20;5;500;87
23192.833;33082.778;3797.5;0.271;5.183;0.472;5.183;38.335;5.183;20;5;500;87
23193.611;33083.898;3792.5;0.225;5.182;0.375;5.182;37.806;5.182;20;5;500;87
23194.383;33085.019;3787.5;0.2;5.181;0.392;5.181;35.265;5.181;20;5;500;87
23195.149;33086.139;3782.5;0.237;5.181;0.397;5.181;27.721;5.181;20;5;500;87
23195.913;33087.255;3777.5;0.31;5.179;0.5;5.179;29.987;5.179;20;5;500;87
23196.677;33088.363;3772.5;0.259;5.177;0.417;5.177;51.59;5.177;20;5;500;87
23197.442;33089.461;3767.5;0.253;5.175;0.42;5.175;32.39;5.175;20;5;500;87
23198.207;33090.551;3762.5;0.236;5.173;0.42;5.173;33.866;5.173;20;5;500;87
23198.963;33091.627;3757.5;0.315;5.167;0.476;5.167;37.644;5.167;20;5;500;87
23199.703;33092.685;3752.5;0.13;5.161;0.552;5.161;63.888;5.161;20;5;500;87
23200.429;33093.725;3747.5;0.312;5.155;0.499;5.155;31.087;5.155;20;5;500;87
23201.141;33094.751;3742.5;0.346;5.152;0.426;5.152;33.882;5.152;20;5;500;87
23201.856;33095.778;3737.5;0.443;5.156;0.677;5.156;59.413;5.156;20;5;500;87
23202.583;33096.818;3732.5;0.405;5.161;0.609;5.161;93.498;5.161;20;5;500;87
23203.323;33097.871;3727.5;0.341;5.165;0.621;5.165;161.741;5.165;20;5;500;87
23204.072;33098.932;3722.5;0.391;5.167;0.505;5.167;61.001;5.167;20;5;500;87
23204.822;33099.992;3717.5;0.501;5.164;0.61;5.164;119.726;5.164;20;5;500;87
23205.515;33100.97;3712.85;0.449;4.439;0.609;4.439;155.388;4.439;20;5;500;87
23205.885;33101.492;3710.35;0.782;0.723;0.715;0.723;70;0.723;40;5;500;87
23206.305;33102.084;3707.5;0.545;5.159;0.621;5.159;39.904;5.159;40;5;200;87
23207.04;33103.119;3702.5;0.605;5.158;0.639;5.158;51.249;5.158;40;5;200;87
23207.77;33104.155;3697.5;0.682;5.158;0.749;5.158;20.384;5.158;40;5;200;87
23208.497;33105.195;3692.5;0.766;5.159;0.855;5.159;23.493;5.159;40;5;200;87
23208.905;33105.781;3689.688;0.929;0.643;0.776;0.643;20;0.643;40;5;200;87
23209.266;33106.304;3687.188;0.738;4.516;0.74;4.516;26.713;4.516;30;5;200;87
23209.94;33107.285;3682.5;0.598;5.158;0.708;5.158;47.123;5.158;30;5;200;87
23210.654;33108.329;3677.5;0.964;5.157;0.916;5.157;47.077;5.157;30;5;200;87
23211.363;33109.369;3672.5;1.061;5.155;0.881;5.155;45.219;5.155;30;5;200;87
23211.717;33109.89;3669.993;0.895;0.014;0.657;0.014;30;0.014;30;5;200;87
23211.989;33110.293;3668.046;0.501;4;0.373;4;40;4;40;5;200;87
23212.338;33110.809;3665.553;0.415;1.14;0.459;1.14;50;1.14;30;5;200;87
23212.764;33111.44;3662.5;0.294;5.153;0.717;5.153;76.601;5.153;30;5;200;87
23213.458;33112.473;3657.5;0.78;5.152;1.017;5.152;52.722;5.152;30;5;200;87
23214.149;33113.505;3652.5;0.889;5.152;0.812;5.152;31.158;5.152;30;5;200;87
23214.837;33114.537;3647.5;0.819;5.151;0.802;5.151;32.235;5.151;30;5;200;87
23215.197;33115.078;3644.878;0.9;0.252;0.887;0.252;40;0.252;30;5;200;87
23215.54;33115.594;3642.378;0.742;4.9;0.696;4.9;25.918;4.9;20;5;200;87
23216.21;33116.604;3637.5;0.81;5.152;0.81;5.152;30.201;5.152;20;5;200;87
23216.898;33117.642;3632.5;0.843;5.153;0.805;5.153;43.781;5.153;20;5;200;87
23217.587;33118.682;3627.5;0.83;5.154;0.742;5.154;43.881;5.154;20;5;200;87
23218.276;33119.724;3622.5;0.697;5.154;0.639;5.154;40.946;5.154;20;5;200;87
23218.965;33120.767;3617.5;0.886;5.154;0.829;5.154;35.173;5.154;20;5;200;87
23219.412;33121.443;3614.256;0.939;1.534;0.793;1.534;40;1.534;20;5;200;87
23344.222;32629.823;4010.034;-99;0;-99;0;-99;0;100;100;100;89
23344.657;32630.968;4007.5;-99;0;-99;0;-99;0;100;100;100;89
23345.344;32632.783;4003.481;-99;0;-99;0;-99;0;100;100;100;89
23345.765;32633.911;4000.981;0.126;2.178;0.212;2.178;44.264;2.178;20;2;400;89
23346.346;32635.48;3997.5;0.134;5.546;0.208;5.546;33.034;5.546;20;2;400;89
23347.175;32637.727;3992.5;0.129;5.542;0.368;5.542;8.944;5.542;20;2;400;89
23348;32639.968;3987.5;0.115;5.541;0.414;5.541;26.779;5.541;20;4;400;89
23348.823;32642.208;3982.5;0.152;5.54;0.437;5.54;9.274;5.54;20;4;400;89
23349.646;32644.445;3977.5;0.162;5.539;0.418;5.539;18.881;5.539;20;4;400;89
23350.47;32646.678;3972.5;0.176;5.536;0.711;5.536;31.423;5.536;20;4;400;89
23351.3;32648.898;3967.5;0.172;5.529;0.587;5.529;32.877;5.529;20;4;400;89
23352.135;32651.101;3962.5;0.171;5.525;0.3;5.525;31.322;5.525;20;4;400;89
23352.971;32653.297;3957.5;0.117;5.524;0.194;5.524;43.571;5.524;20;5;400;89
23353.805;32655.488;3952.5;0.156;5.521;0.272;5.521;41.569;5.521;20;5;400;89
23354.638;32657.671;3947.5;0.204;5.517;0.293;5.517;16.701;5.517;20;5;400;89
23355.47;32659.847;3942.5;0.223;5.515;0.406;5.515;19.06;5.515;20;5;400;89
23356.299;32662.016;3937.5;0.219;5.511;0.396;5.511;16.397;5.511;20;5;400;89
23357.122;32664.168;3932.5;0.194;5.499;0.356;5.499;38.637;5.499;20;5;400;89
23357.934;32666.295;3927.5;0.205;5.489;0.335;5.489;42.147;5.489;20;5;400;89
23358.737;32668.404;3922.5;0.179;5.482;0.366;5.482;54.664;5.482;20;5;400;89
23359.532;32670.502;3917.5;0.192;5.479;0.431;5.479;22.05;5.479;20;5;300;89
23360.324;32672.596;3912.5;0.23;5.478;0.494;5.478;45.397;5.478;20;5;300;89
23361.116;32674.689;3907.5;0.212;5.478;0.436;5.478;59.821;5.478;20;5;300;89
23361.907;32676.781;3902.5;0.235;5.478;0.407;5.478;31.27;5.478;20;5;300;89
23362.701;32678.873;3897.5;0.282;5.478;0.557;5.478;34.997;5.478;20;5;300;89
23363.498;32680.963;3892.5;0.257;5.478;0.535;5.478;22.329;5.478;20;5;300;89
23364.298;32683.054;3887.5;0.277;5.478;0.637;5.478;42.717;5.478;20;5;300;89
23365.099;32685.143;3882.5;0.342;5.477;0.673;5.477;28.373;5.477;20;5;300;89
23365.899;32687.218;3877.5;0.298;5.467;0.594;5.467;136.38;5.467;20;5;300;89
23366.384;32688.469;3874.462;0.354;1.175;0.79;1.175;62;1.175;20;5;300;89
23366.782;32689.49;3871.962;0.363;4.284;0.7;4.284;48.737;4.284;30;5;300;89
23367.492;32691.304;3867.5;0.332;5.453;0.699;5.453;21.058;5.453;30;5;300;89
23368.282;32693.327;3862.5;0.419;5.449;0.747;5.449;42.605;5.449;30;5;300;89
23369.063;32695.343;3857.5;0.372;5.446;0.699;5.446;41.273;5.446;30;5;300;89
23369.838;32697.354;3852.5;0.399;5.443;0.622;5.443;33.758;5.443;30;5;200;89
23370.616;32699.356;3847.5;0.454;5.441;0.767;5.441;162.723;5.441;30;5;200;89
23371.4;32701.352;3842.5;0.407;5.44;0.651;5.44;48.342;5.44;30;5;200;89
23372.187;32703.345;3837.5;0.386;5.44;0.544;5.44;32.286;5.44;30;5;200;89
23372.985;32705.336;3832.5;0.426;5.441;0.614;5.441;17.082;5.441;30;5;200;89
23373.798;32707.321;3827.5;0.445;5.441;0.656;5.441;17.866;5.441;30;5;200;89
23374.62;32709.302;3822.5;0.391;5.441;0.584;5.441;28.86;5.441;30;5;200;89
23375.441;32711.282;3817.5;0.48;5.44;0.715;5.44;57.935;5.44;30;5;200;89
23376.257;32713.26;3812.5;0.583;5.437;0.777;5.437;31.279;5.437;30;5;200;89
23377.065;32715.235;3807.5;0.538;5.436;0.733;5.436;22.139;5.436;30;5;200;89
23377.872;32717.209;3802.5;0.617;5.436;0.859;5.436;43.462;5.436;30;5;200;89
23378.679;32719.183;3797.5;0.547;5.436;0.723;5.436;52.778;5.436;30;5;200;89
23379.387;32720.914;3793.116;0.485;4.097;0.583;4.097;44.393;4.097;30;5;200;89
23238.085;32763.636;4040.411;-99;0;-99;0;-99;0;100;100;100;90
23238.602;32764.535;4037.5;-99;0;-99;0;-99;0;100;100;100;90
23239.157;32765.5;4034.379;-99;0;-99;0;-99;0;100;100;100;90
23239.603;32766.283;4031.879;0.087;3.995;0.062;3.995;41.503;3.995;20;2;500;90
23240.387;32767.657;4027.5;0.093;5.316;0.066;5.316;41.868;5.316;20;2;400;90
23241.283;32769.225;4022.5;0.072;5.316;0.014;5.316;24.527;5.316;20;2;400;90
23242.182;32770.789;4017.5;0.1;5.315;0.013;5.315;25.852;5.315;20;2;400;90
23243.083;32772.347;4012.5;0.137;5.314;0.311;5.314;44.759;5.314;20;2;400;90
23243.988;32773.901;4007.5;0.094;5.314;0.385;5.314;33.76;5.314;20;4;400;90
23244.895;32775.452;4002.5;0.115;5.313;0.471;5.313;66.685;5.313;20;4;400;90
23245.799;32776.993;3997.5;0.134;5.306;0.407;5.306;43.271;5.306;20;4;400;90
23246.696;32778.519;3992.5;0.139;5.302;0.375;5.302;50.479;5.302;20;4;400;90
23247.591;32780.039;3987.5;0.152;5.302;0.41;5.302;25.206;5.302;20;4;400;90
23248.487;32781.559;3982.5;0.11;5.303;0.385;5.303;23.851;5.303;20;4;400;90
23249.385;32783.083;3977.5;0.101;5.305;0.289;5.305;42.032;5.305;20;4;400;90
23250.283;32784.613;3972.5;0.155;5.306;0.208;5.306;36.462;5.306;20;4;400;90
23251.179;32786.146;3967.5;0.234;5.306;0.275;5.306;69.943;5.306;20;5;400;90
23252.068;32787.68;3962.5;0.188;5.304;0.269;5.304;25.563;5.304;20;5;400;90
23252.945;32789.213;3957.5;0.107;5.301;0.142;5.301;31.758;5.301;20;5;400;90
23253.813;32790.744;3952.5;0.182;5.3;0.224;5.3;20.201;5.3;20;5;400;90
23254.68;32792.275;3947.5;0.162;5.3;0.19;5.3;5;5.3;20;5;400;90
23255.542;32793.797;3942.5;0.128;5.294;0.217;5.294;64.746;5.294;20;4;400;90
23256.393;32795.301;3937.5;0.127;5.287;0.214;5.287;16.292;5.287;20;4;300;90
23257.238;32796.795;3932.5;0.225;5.286;0.254;5.286;12.192;5.286;20;4;300;90
23258.082;32798.287;3927.5;0.202;5.286;0.233;5.286;8.402;5.286;20;5;300;90
23258.923;32799.773;3922.5;0.152;5.282;0.228;5.282;25.767;5.282;20;5;300;90
23259.758;32801.25;3917.5;0.191;5.278;0.288;5.278;33.643;5.278;20;5;300;90
23260.591;32802.722;3912.5;0.154;5.278;0.234;5.278;10.998;5.278;20;5;300;90
23261.424;32804.195;3907.5;0.18;5.278;0.27;5.278;50.108;5.278;20;5;300;90
23262.256;32805.668;3902.5;0.246;5.279;0.314;5.279;163.365;5.279;20;4;300;90
23263.086;32807.144;3897.5;0.242;5.279;0.346;5.279;73.534;5.279;20;4;300;90
23263.914;32808.62;3892.5;0.296;5.279;0.478;5.279;193.918;5.279;20;4;300;90
23264.738;32810.098;3887.5;0.28;5.278;0.515;5.278;215.863;5.278;20;4;300;90
23265.549;32811.576;3882.5;0.262;5.275;0.425;5.275;115.839;5.275;20;4;300;90
23266.351;32813.053;3877.5;0.216;5.274;0.376;5.274;43.955;5.274;20;4;300;90
23267.149;32814.53;3872.5;0.221;5.274;0.388;5.274;28.894;5.274;20;4;300;90
23267.947;32816.001;3867.5;0.224;5.271;0.422;5.271;10.165;5.271;20;4;300;90
23268.631;32817.259;3863.194;0.3;3.804;0.514;3.804;5;3.804;20;4;300;90
23269.027;32817.984;3860.694;0.297;1.462;0.463;1.462;13;1.462;30;4;300;90
23269.533;32818.909;3857.5;0.275;5.265;0.477;5.265;14.934;5.265;30;4;300;90
23270.326;32820.356;3852.5;0.225;5.265;0.411;5.265;5;5.265;30;4;300;90
23271.113;32821.793;3847.5;0.21;5.258;0.421;5.258;19.648;5.258;30;4;300;90
23271.89;32823.209;3842.5;0.252;5.25;0.44;5.25;14.996;5.25;30;5;300;90
23272.659;32824.613;3837.5;0.318;5.25;0.532;5.25;16.142;5.25;30;5;200;90
23273.428;32826.015;3832.5;0.503;5.249;0.669;5.249;27.103;5.249;30;5;200;90
23274.19;32827.408;3827.5;0.557;5.243;0.701;5.243;80.637;5.243;30;5;200;90
23274.941;32828.784;3822.5;0.476;5.237;0.673;5.237;29.77;5.237;30;5;200;90
23275.686;32830.152;3817.5;0.499;5.237;0.678;5.237;7.814;5.237;30;5;200;90
23276.429;32831.519;3812.5;0.538;5.236;0.658;5.236;23.141;5.236;30;5;200;90
23277.166;32832.874;3807.5;0.417;5.23;0.604;5.23;10.737;5.23;30;5;200;90
23277.897;32834.213;3802.5;0.533;5.226;0.653;5.226;15.334;5.226;30;5;200;90
23278.63;32835.543;3797.5;0.665;5.226;0.777;5.226;5;5.226;30;5;200;90
23279.368;32836.87;3792.5;0.546;5.225;0.729;5.225;6.914;5.225;30;5;200;90
23280.104;32838.19;3787.5;0.574;5.223;0.711;5.223;14.574;5.223;30;5;200;90
23280.837;32839.507;3782.5;0.833;5.222;0.96;5.222;5;5.222;30;5;200;90
23281.568;32840.822;3777.5;0.691;5.222;0.8;5.222;10.362;5.222;30;5;200;90
23282.296;32842.132;3772.5;0.782;5.218;0.782;5.218;29.235;5.218;30;5;200;90
23283.015;32843.427;3767.5;0.718;5.212;0.984;5.212;115.774;5.212;30;5;200;90
23283.726;32844.709;3762.5;0.901;5.21;0.87;5.21;78.3;5.21;30;5;200;90
23284.435;32845.989;3757.5;0.751;5.21;0.73;5.21;46.714;5.21;30;5;200;90
23285.139;32847.265;3752.5;0.825;5.207;0.873;5.207;42.99;5.207;30;5;200;90
23285.831;32848.533;3747.5;0.994;5.202;0.897;5.202;46.342;5.202;30;5;200;90
23286.516;32849.795;3742.5;0.85;5.202;0.921;5.202;23.28;5.202;30;5;200;90
23287.197;32851.058;3737.5;1.345;5.202;0.932;5.202;12.081;5.202;30;5;200;90
23287.875;32852.324;3732.5;1.015;5.202;0.638;5.202;36.95;5.202;30;5;200;90
23288.552;32853.594;3727.5;1.039;5.203;0.822;5.203;17.473;5.203;30;5;200;90
23289.229;32854.865;3722.5;1.005;5.203;0.83;5.203;31.118;5.203;30;5;200;90
23289.908;32856.134;3717.5;1.097;5.203;0.954;5.203;13.309;5.203;30;5;200;90
23290.587;32857.398;3712.5;1.295;5.2;0.886;5.2;13.461;5.2;30;5;200;90
23291.262;32858.654;3707.5;1.25;5.198;0.993;5.198;10.154;5.198;30;5;200;90
23291.768;32859.593;3703.748;0.939;2.604;0.919;2.604;63.072;2.604;30;5;200;90
23292.105;32860.218;3701.248;0.856;2.594;0.684;2.594;8.855;2.594;40;5;200;90
23292.365;32860.699;3699.324;1.469;1.406;0.958;1.406;5;1.406;40;5;200;90
23292.703;32861.324;3696.824;0.724;3.792;0.539;3.792;5;3.792;30;5;200;90
23293.285;32862.398;3692.5;1.165;5.195;0.916;5.195;10.39;5.195;30;5;200;90
23293.955;32863.634;3687.5;1.246;5.193;0.981;5.193;5;5.193;30;5;200;90
23294.624;32864.867;3682.5;1.13;5.193;0.862;5.193;13.858;5.193;30;5;300;90
23295.293;32866.095;3677.5;1.605;5.191;1.106;5.191;7.172;5.191;30;5;300;90
23295.956;32867.312;3672.5;1.226;5.186;0.864;5.186;23.506;5.186;30;5;300;90
